,article_id,link,title,description,content,keywords,creator,language,country,category,datatype,pubDate,pubDateTZ,image_url,video_url,source_id,source_name,source_priority,source_url,source_icon,sentiment,sentiment_stats,ai_tag,ai_region,ai_org,ai_summary,duplicate
42,5909466c80fae2a2b5f58531698e13a6,https://abcnews.go.com/US/wireStory/jetblue-flight-venezuela-avoids-midair-collision-us-air-128397390,JetBlue flight near Venezuela avoids 'midair collision' with US Air Force tanker,The JetBlue flight had just left from the small Caribbean nation of Curaçao.,ONLY AVAILABLE IN PAID PLANS,['us'],['christopher rugaber ap economics writer'],english,['united states of america'],"['top', 'crime']",news,2025-12-14 19:23:11,UTC,https://s.abcnews.com/images/US/wirestory_baa2ab38062c5143ba6ce8164219ece2_4x3_384.jpg,,abcnews,Abc News,193,http://www.abcnews.go.com,https://n.bytvi.com/abcnews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
43,c492c6e2c06ca6ccd41f89e68f81e73c,https://www.notiziediprato.it/sport/dragons-col-cuore-in-gola-vince-con-agliana-55-53-union-ko-a-castelfiorentino-82-74/,"Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74)","Riscatto Dragons che sulla sirena col canestro di Balducci (sfortunato invece a Bottegone in una situazione simile) che ha chiuso una partita all’insegna del ‘ciapa no’ come scriveva Aldo Giordani...L'articolo Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74) proviene da Notizie di Prato.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'sport']",['Stefano Chini'],italian,['italy'],['lifestyle'],news,2025-12-14 19:23:06,UTC,https://www.notiziediprato.it/wp-content/uploads/2025/12/IMG-20251208-WA0061.jpg,,notiziediprato,Notizie Di Prato,5812824,http://www.notiziediprato.it,https://n.bytvi.com/notiziediprato.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
44,c19b3889eb2c1059ac81ae1ec92b9a05,https://www.dailyrecordnews.com/monday/williams-throws-4-td-passes-and-washington-has-5-ints-in-38-10-rout-of/article_d2c493a7-aac8-4ab7-b941-29dc45f164c0.html,Williams throws 4 TD passes and Washington has 5 INTs in 38-10 rout of Boise State in LA Bowl,"INGLEWOOD, Calif. (AP) — Demond Williams Jr. threw three of his four touchdown passes in the second quarter, and Washington had five interceptions as the Huskies kicked off bowl season with a 38-10 victory over Boise State in the LA...",ONLY AVAILABLE IN PAID PLANS,"['monday', 'sports', 'uw_huskies']",['greg beacham ap sports writer'],english,['united states of america'],"['sports', 'top']",news,2025-12-14 19:23:00,UTC,https://bloximages.chicago2.vip.townnews.com/dailyrecordnews.com/content/tncms/assets/v3/editorial/6/17/6179d542-7328-47d6-8265-fdd2f8085d94/693f0f528f986.image.jpg?crop=1763%2C926%2C0%2C124&order=crop%2Cresize&resize=1200%2C630,,dailyrecordnews,Dailyrecordnews,113511,https://www.dailyrecordnews.com,https://n.bytvi.com/dailyrecordnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
45,8fed67fd269dfd4bf6eedad2eb6706fb,https://www.lagacetadesalamanca.es/deportes/futbol-local/unionistas/queda-clasificacion-grupo-primera-federacion-tras-16a-20251214202252-nt.html,Así queda la clasificación en el Grupo 1 de la Primera Federación tras la 16a jornada,"Los salmantinos caen a la decimotercera posición después de cosechar 19 puntos, teniendo a siete puntos el playoff de ascenso a Segunda División y aventajando en dos puntos al descenso",ONLY AVAILABLE IN PAID PLANS,"['unionistas de salamanca', 'salamanca', 'fútbol', 'primera rfef']",['jaime garcía'],spanish,['spain'],['sports'],news,2025-12-14 19:22:57,UTC,https://s1.ppllstatics.com/lagacetadesalamanca/www/multimedia/2025/12/14/peremaricounuionistas-RQa80kVqQYFXDMogLgIwcXP-758x531@Gaceta%20Salamanca.jpg,,lagacetadesalamanca,La Gaceta De Salamanca,1297262,https://www.lagacetadesalamanca.es,https://n.bytvi.com/lagacetadesalamanca.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
46,a7132a43252384addd7d01c1fb236cd9,https://www.varesenews.it/2025/12/castellanzese-sconfitta-in-rimonta-il-milan-futuro-vince-3-1/2436238/,"Castellanzese sconfitta in rimonta, il Milan Futuro vince 3-1","Castellanzese sconfitta in rimonta, il Milan Futuro vince 3-1",ONLY AVAILABLE IN PAID PLANS,"['busto arsizio/altomilanese', 'sport']",,italian,['italy'],"['top', 'entertainment']",news,2025-12-14 19:22:48,UTC,https://www.varesenews.it/photogallery_new/images/2025/10/milan-futuro-varesina-1972594.1024x768.jpg,,varesenews,Varese News,1972429,https://www.varesenews.it,https://n.bytvi.com/varesenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
47,798a2b44301a1629682a5296be6fd650,https://www.miragenews.com/7-ways-to-actively-resist-trumps-authoritarian-1589544/,7 Ways To Actively Resist Trump's Authoritarian Rule,"The United States, it has long been claimed, is organically disposed towards democracy. When the Puritans founded the Massachusetts Bay Colony in the",ONLY AVAILABLE IN PAID PLANS,,['mirage news'],english,['australia'],['education'],news,2025-12-14 19:22:14,UTC,https://cdn1.miragenews.com/tmp_cache?cdn=images.unsplash.com%2Fphoto-1505751172876-fa1923c5c528%3Fixid%3DMXwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHw%253D%26amp%3Bixlib%3Drb-1.2.1%26amp%3Bauto%3Dformat%26amp%3Bfit%3Dcrop%26amp%3Bw%3D1350%26amp%3Bq%3D80,,miragenews,Mirage News,38838,https://www.miragenews.com,https://n.bytvi.com/miragenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
48,2a493f55fc4bacd91faa7cc07b22a23d,https://variety.com/2025/tv/news/landman-mocks-the-view-hosts-hate-trump-men-1236608400/,‘Landman’ Slams ‘The View’: Taylor Sheridan Script Mocks Hosts That ‘Hate Millionaires and Trump and Men and You and Me’,"SPOILER ALERT: This post contains light spoilers from Season 2, Episode 5 of “Landman,” “The Pirate Dinner,” which premiered Sunday, Dec. 14, on Paramount+. During the newest episode of the Paramount+ drama “Landman,” no love was shown to the daytime talk show “The View.” In the episode, Tommy (Billy Bob Thornton) is urging his father, T.L. [...]",ONLY AVAILABLE IN PAID PLANS,"['donald trump', 'landman', 'taylor sheridan', 'news', 'the view']",['William Earl'],english,['united states of america'],['entertainment'],news,2025-12-14 19:22:06,UTC,https://variety.com/wp-content/uploads/2025/12/MixCollage-14-Dec-2025-09-05-AM-4367.jpg,,variety,Variety,2758,https://variety.com,https://n.bytvi.com/variety.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
49,98d64395993de02d102e279644d50b52,https://www.rainews.it/video/2025/12/nuovi-video-mostrano-gli-attentatori-di-sidney-in-azione-74ead331-5623-4f8d-b2e5-2f75a75846e0.html,Nuovi video mostrano gli attentatori di Sidney in azione,"Fermato un 24enne, Naveed Akram, ritenuto uno degli uomini armati che hanno ucciso almeno 11 persone alla celebrazione d'inizio del Hanukkah, la festa ebraica denominata 'festa delle luci'",ONLY AVAILABLE IN PAID PLANS,"['video', 'attentato', 'morti', 'spiaggia', 'arrestato', 'sidney', 'mondo', 'strage']",['gianvito cafaro - tg1'],italian,['italy'],"['lifestyle', 'top']",news,2025-12-14 19:22:00,UTC,https://www.rainews.it/cropgd/1200x630/dl/img/2025/12/14/1765740131710_.png,,rainews,Rainews,143226,https://www.rainews.it,https://n.bytvi.com/rainews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
50,ab81c784f986c5fddefd101bdc319972,https://fr.le360.ma/economie/le-paiement-mobile-explose-au-maroc-et-devient-un-levier-dinclusion-financiere_4FGXD5CZNZHHRL6O323P2A4P6E/,Le paiement mobile explose au Maroc et devient un levier d’inclusion financière,"Avec 13,7 millions de portefeuilles électroniques actifs et un volume de transactions doublé en un an, le Maroc voit le paiement mobile s’imposer comme un outil central de bancarisation et d’accès aux services financiers. L’écosystème, désormais animé par 21 offres concurrentes, continue d’évoluer sous l’impulsion de la réglementation et de l’innovation des acteurs privés. Cet article est une revue de presse tirée de Challenge.",ONLY AVAILABLE IN PAID PLANS,,['La Rédaction'],french,['morocco'],"['lifestyle', 'top']",news,2025-12-14 19:24:00,UTC,https://fr.le360.ma/resizer/v2/ZIEQU5UCWFGS7LHDSBEAN3JDFM.jpeg?auth=01cd3df2d7c5f00aed7116c41ccc98b9078831028b28059920a190c9074bf594&height=836&smart=true&width=1254,,le360,Le360,656091,https://fr.le360.ma,https://n.bytvi.com/le360.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
51,c3aecc4692f3c67afb1c928dd53349b8,https://www.meinbezirk.at/oberwart/c-leute/fast-und-furios-mit-der-htl-pinkafeld-abteilung-informatik_a7673941,"""Fast & Furios"" mit der HTL Pinkafeld - Abteilung Informatik","Unter dem Motto „Fast & Furios – Wir lassen die Schule im Rückspiegel“ fand am Samstag der Maturaball des Informatik-Zweigs der HTL Pinkafeld in der Messehalle in Oberwart statt. OBERWART. „Fast & Furios – Wir lassen die Schule im Rückspiegel“ lautete das Motto des diesjährigen Informatik-Maturaballs der HTL Pinkafeld. Der Ball begann feierlich mit der Vorstellung der einzelnen Maturantinnen und Maturanten und ihrer Tanzpartnerinnen und Tanzpartner. Anschließend wurde die Polonaise präsentiert,...",ONLY AVAILABLE IN PAID PLANS,['leute'],['laura alber'],german,['austria'],"['top', 'entertainment']",news,2025-12-14 19:23:47,UTC,https://media04.meinbezirk.at/article/2025/12/14/9/48747559_L.webp,,meinbezirk,Meinbezirk,13833,https://www.meinbezirk.at,https://n.bytvi.com/meinbezirk.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
52,4f236967558c7de29b820a212621a208,https://itpromag.com/2025/12/15/80y-sennheiser/,受保護的內容: 80年專業音頻技術加持 Sennheiser構建高效流暢的商務會議解決方案,受密碼保護的文章不會產生內容摘要。,ONLY AVAILABLE IN PAID PLANS,"['sennheiser', '視像會議', 'tc bars', '4k', 'news', '混合辦公']",['benny'],chinese,['china'],"['lifestyle', 'top']",news,2025-12-14 19:23:07,UTC,https://itpromag.com/wp-content/uploads/2025/12/Sennheiser-HK-event-800x445.jpg,,itpromag,It Pro Magazine,2254192,https://itpromag.com,https://n.bytvi.com/itpromag.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
53,804557d14edcd8d7c902e6eb023de48f,https://www.belfasttelegraph.co.uk/sport/ice-hockey/belfast-giants-secure-rare-six-point-weekend-with-thumping-performance-in-dundee/a132792139.html,Belfast Giants secure rare six-point weekend with thumping performance in Dundee,"A potentially pivotal weekend for the Belfast Giants in their bid to defend their Elite League title as, facing a potentially tricky three-in-three weekend, Adam Keefe’s side not only secured all three wins but completed it in style by dismantling the Dundee Stars.",ONLY AVAILABLE IN PAID PLANS,['belfast giants'],['adam mckendry'],english,['united kingdom'],['sports'],news,2025-12-14 19:23:07,UTC,https://focus.belfasttelegraph.co.uk/thumbor/dpVgAhVC34Cn7unLHoxbLGHS6Yc=/720x0/smart/prod-mh-ireland/e6f4a150-70a4-4006-99f9-1cd09c80c6c1/56731691-ac2d-4c16-a78b-f802c10ab3d6/e6f4a150-70a4-4006-99f9-1cd09c80c6c1.jpg,,belfasttelegraph,Belfast Telegraph,83019,https://www.belfasttelegraph.co.uk,https://n.bytvi.com/belfasttelegraph.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
54,1c0b74717ec751ef58bbbfaa7c9b7ad0,https://udn.com/news/story/7003/9202799,UBA/邱群琋飆分秀後稍冷靜 中信狂勝輔大60分,"前一場才狂飆72分的UBA大專籃球聯賽女子組中信學院邱群琋,今天對上輔仁大學,雖然僅上場20分鐘,仍攻下全隊最高23分,最終中信以96比36痛宰輔大,笑納6勝。昨天中信學院對上台北大學的比賽,邱群琋...",ONLY AVAILABLE IN PAID PLANS,['運動'],['台北14日電'],chinese,['taiwan'],['sports'],news,2025-12-14 19:22:53,UTC,https://pgw.udn.com.tw/gw/photo.php?exp=3600&s=Y&sh=853&sw=1280&u=https%3A%2F%2Fuc.udn.com.tw%2Fphoto%2F2025%2F12%2F14%2F98%2F33969184.jpg&x=0&y=0,,udnnews,Udnnewsindex,5879,https://udn.com,https://n.bytvi.com/udnnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
55,a7132a43252384addd7d01c1fb236cd9,https://www.varesenews.it/2025/12/castellanzese-sconfitta-in-rimonta-il-milan-futuro-vince-3-1/2436238/,"Castellanzese sconfitta in rimonta, il Milan Futuro vince 3-1","Castellanzese sconfitta in rimonta, il Milan Futuro vince 3-1",ONLY AVAILABLE IN PAID PLANS,"['busto arsizio/altomilanese', 'sport']",,italian,['italy'],"['top', 'entertainment']",news,2025-12-14 19:22:48,UTC,https://www.varesenews.it/photogallery_new/images/2025/10/milan-futuro-varesina-1972594.1024x768.jpg,,varesenews,Varese News,1972429,https://www.varesenews.it,https://n.bytvi.com/varesenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
56,71372337d7ef2eb1a8c6df4d520ba3e3,https://www.turimiquire.net/2025/12/14/brasil-y-mexico-entre-las-20-mayores-economias-del-mundo-en-el-2025/,Brasil y México entre las 20 mayores economías del mundo en el 2025,"Estados Unidos es la principal economía global en términos de PIB en 2025, seguido por China y Alemania, según Austin Rating. Este es el listado. Puerto de Brasil y...",ONLY AVAILABLE IN PAID PLANS,['economía'],['turimiquire.net'],spanish,['venezuela'],['business'],news,2025-12-14 19:22:18,UTC,https://www.turimiquire.net/wp-content/uploads/2025/12/brasil-y-mexico-entre-las-20-mayores-economias-del-mundo-en-el-2025.jpg,,turimiquire,Turimiquire,1171356291,https://www.turimiquire.net,https://n.bytvi.com/turimiquire.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
57,798a2b44301a1629682a5296be6fd650,https://www.miragenews.com/7-ways-to-actively-resist-trumps-authoritarian-1589544/,7 Ways To Actively Resist Trump's Authoritarian Rule,"The United States, it has long been claimed, is organically disposed towards democracy. When the Puritans founded the Massachusetts Bay Colony in the",ONLY AVAILABLE IN PAID PLANS,,['mirage news'],english,['australia'],['education'],news,2025-12-14 19:22:14,UTC,https://cdn1.miragenews.com/tmp_cache?cdn=images.unsplash.com%2Fphoto-1505751172876-fa1923c5c528%3Fixid%3DMXwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHw%253D%26amp%3Bixlib%3Drb-1.2.1%26amp%3Bauto%3Dformat%26amp%3Bfit%3Dcrop%26amp%3Bw%3D1350%26amp%3Bq%3D80,,miragenews,Mirage News,38838,https://www.miragenews.com,https://n.bytvi.com/miragenews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
58,b870bb9901f80a8e261bbf2cd7df3615,https://jurnalul.ro/sport/fotbal-international/cristian-chivu-este-lider-in-serie-a-cu-inter-milano-1018241.html,"Cristian Chivu este lider în Serie A, cu Inter Milano","Inter Milano, echipa antrenată de Cristian Chivu, s-a impus duminică seara pe terenul lui Genoa, scor 2-1, într-un meci din etapa a 15-a din Serie A, și a revenit pe prima poziție a clasamentului.",ONLY AVAILABLE IN PAID PLANS,['fotbal international'],['Redacția Jurnalul'],romanian,['romania'],"['lifestyle', 'top']",news,2025-12-14 19:22:00,UTC,https://jurnalul.ro/thumbs/big3/2025/12/14/cristian-chivu-este-lider-in-serie-a-cu-inter-milano-18985583.webp,,jurnalul_ro,Jurnalul Ro,69978,https://jurnalul.ro,https://n.bytvi.com/jurnalul_ro.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
59,d288739ca72bf93f52fab9d64df5bca9,https://www.nownews.com/news/6764976,UBA/中信女籃跨階段6連勝!連結國家資源與產業「運動學產合一」,"中信金融管理學院女子籃球隊近期在114學年度富邦人壽UBA大專籃球聯賽女一級預打出連勝氣勢,第二階段末役對戰輔仁大學,即便當家得分手邱群琋前三節刻意調節上場時間,...",ONLY AVAILABLE IN PAID PLANS,"['何正峰', 'uba', '女子籃球隊', '邱群琋', '中信金融管理學院']",['NOWnews今日新聞'],chinese,['taiwan'],"['sports', 'top']",news,2025-12-14 19:21:31,UTC,https://media.nownews.com/nn_media/thumbnail/2025/12/1765739474715-8df9dc86d43e4af58e7c9be25c2bd578-1200x901.webp?unShow=false,,nownews,Nownews今日新聞,16290,https://www.nownews.com,https://n.bytvi.com/nownews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
60,4e9f58028399e3efbb4cccfa378442d2,https://www.kyoto-np.co.jp/articles/-/1618380,【速報】石川県能登で震度3の地震、滋賀県でも震度1 震源は能登半島沖,15日午前4時3分ごろ、石川県能登で震度3、滋賀県でも震度1を観測する地震があった。震源は能登半島沖、震源の深さは約10キロ。地震の規模は...,ONLY AVAILABLE IN PAID PLANS,['社会'],['京都新聞デジタル'],japanese,['japan'],"['lifestyle', 'top']",news,2025-12-14 19:24:00,UTC,https://kyoto-np.ismcdn.jp/mwimgs/0/6/300wm/img_06665f00edd71b408ecda9730127cd46921552.jpg,,kyoto_np,京都新聞,140871,https://www.kyoto-np.co.jp,https://n.bytvi.com/kyoto_np.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
61,00de2e8ddbc382d7311a7027c6abe580,https://www.noticiasaominuto.com/mundo/2904170/sobe-para-16-numero-de-mortos-no-tiroteio-em-sydney,Sobe para 16 o número de mortos no tiroteio em Sydney. Há 38 feridos,"O número de vítimas mortais do tiroteio na praia de Bondi, em Sydney, na Austrália, aumentou para 16, segundo a televisão australiana ABC. O mesmo meio diz que quatro crianças estão no hospital.",ONLY AVAILABLE IN PAID PLANS,['mundo'],['carolina pereira soares'],portuguese,['portugal'],['world'],news,2025-12-14 19:23:58,UTC,https://media-manager.noticiasaominuto.com/1920/naom_693f0f2912a02.webp,,noticiasaominuto,Noticiasaominuto,13882,https://www.noticiasaominuto.com,https://n.bytvi.com/noticiasaominuto.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
62,2d8bbcfee7de5ae74e81ac4313bf7bde,https://www.timesherald.com/2025/12/14/planning-ahead-the-obamacare-debate-defines-the-end-of-year/,PLANNING AHEAD: The Obamacare debate defines the end of year,"Provisions under the Affordable Care Act, including health insurance subsidies, have become part of our culture.",ONLY AVAILABLE IN PAID PLANS,"['opinion columnists', 'opinion', 'business']",['janet colliton'],english,['united states of america'],['business'],news,2025-12-14 19:23:47,UTC,https://www.timesherald.com/wp-content/uploads/2024/12/MER-L-JanetColliton1211.jpg?strip=all&w=1400px,,timesherald,The Times Herald,4359916,https://www.timesherald.com,https://n.bytvi.com/timesherald.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
63,b7d7d2a6379ca63ff05ec0b739ae03c6,https://www.pottsmerc.com/2025/12/14/planning-ahead-the-obamacare-debate-defines-the-end-of-year/,PLANNING AHEAD: The Obamacare debate defines the end of year,"Provisions under the Affordable Care Act, including health insurance subsidies, have become part of our culture.",ONLY AVAILABLE IN PAID PLANS,"['business', 'opinion']",['Janet Colliton'],english,['united states of america'],['health'],opinion,2025-12-14 19:23:47,UTC,https://www.pottsmerc.com/wp-content/uploads/2021/09/mercfall.jpeg,,pottsmerc,Pottstown,59414,https://www.pottsmerc.com,https://n.bytvi.com/pottsmerc.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
64,c8d190e874297550964287344b2b2a2f,https://www.dailylocal.com/2025/12/14/planning-ahead-the-obamacare-debate-defines-the-end-of-year/,PLANNING AHEAD: The Obamacare debate defines the end of year,"Provisions under the Affordable Care Act, including health insurance subsidies, have become part of our culture.",ONLY AVAILABLE IN PAID PLANS,"['business', 'opinion', 'opinion columnists']",['janet colliton'],english,['united states of america'],['business'],news,2025-12-14 19:23:47,UTC,https://www.dailylocal.com/wp-content/uploads/2024/12/MER-L-JanetColliton1211.jpg?strip=all&w=1400px,,dailylocal,Daily Local,32183,https://www.dailylocal.com,https://n.bytvi.com/dailylocal.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,True
